world_index,ellipse,marker_type
5409,"(308.7698974609375, 432.890625)",Ref
5410,"(309.11181640625, 434.4501647949219)",Ref
5411,"(309.5663757324219, 435.4168701171875)",Ref
5412,"(310.5, 437.0)",Ref
5413,"(310.8214416503906, 437.2212219238281)",Ref
5414,"(312.5653381347656, 439.73565673828125)",Ref
5415,"(312.7197570800781, 439.8868713378906)",Ref
5416,"(314.5948181152344, 443.7369384765625)",Ref
5417,"(316.42791748046875, 446.42791748046875)",Ref
5418,"(316.4924011230469, 447.2649841308594)",Ref
5419,"(317.3354797363281, 449.4524230957031)",Ref
5420,"(318.12799072265625, 450.59161376953125)",Ref
5421,"(319.0, 451.5)",Ref
5422,"(320.2876281738281, 453.559814453125)",Ref
5423,"(321.90667724609375, 455.60052490234375)",Ref
5424,"(322.3254699707031, 456.4915771484375)",Ref
5425,"(323.6806945800781, 457.86810302734375)",Ref
5426,"(324.51220703125, 459.6684875488281)",Ref
5427,"(324.6885986328125, 460.4430847167969)",Ref
5428,"(325.59161376953125, 461.87200927734375)",Ref
5429,"(325.6145935058594, 462.2835693359375)",Ref
5430,"(327.2845153808594, 464.95941162109375)",Ref
5431,"(327.3244934082031, 465.1932678222656)",Ref
5432,"(329.5371398925781, 467.9294738769531)",Ref
5433,"(329.5323486328125, 468.17852783203125)",Ref
5434,"(331.1186218261719, 469.67333984375)",Ref
5435,"(331.1457214355469, 469.22332763671875)",Ref
5436,"(333.0833435058594, 471.9502258300781)",Ref
5437,"(335.0356140136719, 473.0526428222656)",Ref
5438,"(335.2430725097656, 473.9741516113281)",Ref
5439,"(336.3584899902344, 475.5180358886719)",Ref
5440,"(336.5, 476.0)",Ref
5441,"(337.4303283691406, 476.55224609375)",Ref
5442,"(338.417724609375, 477.4920654296875)",Ref
5443,"(338.57208251953125, 477.57208251953125)",Ref
5444,"(340.3360900878906, 478.3760070800781)",Ref
5445,"(340.5970764160156, 478.0120544433594)",Ref
5446,"(342.4478454589844, 479.203125)",Ref
5447,"(343.9844970703125, 480.2111511230469)",Ref
5448,"(343.96966552734375, 480.32550048828125)",Ref
5449,"(344.9158020019531, 481.0337829589844)",Ref
5450,"(345.34063720703125, 481.3504333496094)",Ref
5451,"(346.22216796875, 481.9197998046875)",Ref
5452,"(347.203125, 482.0)",Ref
5453,"(347.40838623046875, 482.12799072265625)",Ref
5454,"(348.8553771972656, 482.2005310058594)",Ref
5455,"(348.95941162109375, 482.2845153808594)",Ref
5456,"(350.79754638671875, 482.2109069824219)",Ref
5457,"(352.5429992675781, 482.2932434082031)",Ref
5458,"(352.6174621582031, 482.6012878417969)",Ref
5459,"(353.9158020019531, 483.0337829589844)",Ref
5460,"(354.34735107421875, 483.2152099609375)",Ref
5461,"(354.7219543457031, 483.4517822265625)",Ref
5462,"(355.8084716796875, 483.2355041503906)",Ref
5463,"(355.9158020019531, 483.0337829589844)",Ref
5464,"(357.34735107421875, 482.7847900390625)",Ref
5465,"(357.72869873046875, 482.4148254394531)",Ref
5466,"(359.79058837890625, 481.8048095703125)",Ref
5467,"(361.696044921875, 481.5534973144531)",Ref
5468,"(361.5, 481.85198974609375)",Ref
5469,"(362.2364807128906, 481.3812255859375)",Ref
5470,"(362.59161376953125, 480.87200927734375)",Ref
5471,"(363.3570556640625, 480.0754089355469)",Ref
5472,"(364.37933349609375, 479.48126220703125)",Ref
5473,"(364.47698974609375, 479.35833740234375)",Ref
5474,"(366.07122802734375, 478.6605529785156)",Ref
5475,"(366.1029357910156, 478.76165771484375)",Ref
5476,"(368.01947021484375, 477.0974426269531)",Ref
5477,"(369.9444580078125, 475.56024169921875)",Ref
5478,"(370.4478454589844, 475.203125)",Ref
5479,"(371.6139221191406, 474.3860778808594)",Ref
5480,"(372.0, 473.6785888671875)",Ref
5481,"(372.48681640625, 473.37921142578125)",Ref
5482,"(373.0961608886719, 472.0961608886719)",Ref
5483,"(373.2925720214844, 471.7391357421875)",Ref
5484,"(374.76165771484375, 470.1029357910156)",Ref
5485,"(374.6178894042969, 470.4326171875)",Ref
5486,"(376.281005859375, 468.1884460449219)",Ref
5487,"(378.3066711425781, 466.4222106933594)",Ref
5488,"(378.9038391113281, 465.9038391113281)",Ref
5489,"(380.29510498046875, 464.6523742675781)",Ref
5490,"(380.859130859375, 463.820068359375)",Ref
5491,"(381.2815856933594, 463.1663818359375)",Ref
5492,"(382.1584167480469, 461.9383850097656)",Ref
5493,"(382.52301025390625, 461.64166259765625)",Ref
5494,"(384.2217102050781, 459.4774169921875)",Ref
5495,"(384.1406555175781, 459.0393981933594)",Ref
5496,"(385.40716552734375, 455.1717224121094)",Ref
5497,"(386.5, 452.5)",Ref
5498,"(386.90179443359375, 451.64617919921875)",Ref
5499,"(387.9040832519531, 449.6487731933594)",Ref
5500,"(388.60205078125, 448.15313720703125)",Ref
5501,"(389.0, 447.5)",Ref
5502,"(390.0234069824219, 446.0467834472656)",Ref
5503,"(390.1446228027344, 445.7994689941406)",Ref
5504,"(392.0, 442.796875)",Ref
5505,"(392.44024658203125, 443.0654296875)",Ref
5506,"(394.10723876953125, 440.0118408203125)",Ref
5507,"(395.5, 438.0)",Ref
5508,"(396.4076232910156, 437.43017578125)",Ref
5509,"(397.583740234375, 435.9625549316406)",Ref
5510,"(398.1523132324219, 434.6913757324219)",Ref
5511,"(398.4418640136719, 433.5363464355469)",Ref
5512,"(399.0098571777344, 430.89501953125)",Ref
5513,"(398.62481689453125, 430.662841796875)",Ref
5514,"(400.281005859375, 426.8115539550781)",Ref
5515,"(400.4927062988281, 426.7023010253906)",Ref
5516,"(401.9606018066406, 422.8593444824219)",Ref
5517,"(403.26605224609375, 420.04449462890625)",Ref
5518,"(403.8456726074219, 418.4085388183594)",Ref
5519,"(404.8423767089844, 416.3071594238281)",Ref
5520,"(406.203125, 414.0)",Ref
5521,"(407.07257080078125, 413.07257080078125)",Ref
5522,"(408.26171875, 410.2069396972656)",Ref
5523,"(408.4007873535156, 410.4390563964844)",Ref
5524,"(409.70184326171875, 406.4776916503906)",Ref
5525,"(409.5, 406.3240661621094)",Ref
5526,"(411.1201477050781, 402.2291259765625)",Ref
5528,"(413.2480773925781, 398.09368896484375)",Ref
5529,"(414.0, 396.1857604980469)",Ref
5530,"(415.0, 393.796875)",Ref
5531,"(415.3238220214844, 393.2536315917969)",Ref
5532,"(416.1192626953125, 390.1192626953125)",Ref
5533,"(416.3030090332031, 389.8967590332031)",Ref
5534,"(418.0542297363281, 385.83306884765625)",Ref
5535,"(418.0262451171875, 385.87689208984375)",Ref
5536,"(419.9063415527344, 381.6305236816406)",Ref
5537,"(421.0, 379.5)",Ref
5538,"(422.10467529296875, 378.10467529296875)",Ref
5540,"(424.0, 373.796875)",Ref
5541,"(424.0, 373.3930358886719)",Ref
5542,"(425.2845153808594, 369.95941162109375)",Ref
5543,"(425.0961608886719, 370.0961608886719)",Ref
5544,"(426.86334228515625, 366.2579040527344)",Ref
5545,"(426.7756652832031, 366.3684387207031)",Ref
5546,"(428.0525817871094, 361.71978759765625)",Ref
5547,"(428.7782897949219, 359.6479797363281)",Ref
5548,"(429.484375, 357.87384033203125)",Ref
5550,"(432.0118408203125, 353.10723876953125)",Ref
5551,"(432.0274658203125, 352.6614685058594)",Ref
5552,"(433.83306884765625, 348.9457702636719)",Ref
5553,"(433.4180603027344, 349.02490234375)",Ref
5554,"(434.92724609375, 344.6344299316406)",Ref
5555,"(434.4770812988281, 344.4151611328125)",Ref
5556,"(436.0, 340.203125)",Ref
5557,"(436.9364318847656, 338.435791015625)",Ref
5558,"(437.9457702636719, 336.16693115234375)",Ref
5559,"(437.7795104980469, 336.2204895019531)",Ref
5560,"(439.7154846191406, 331.95941162109375)",Ref
5561,"(439.93865966796875, 331.95294189453125)",Ref
5562,"(441.9778747558594, 328.375)",Ref
5564,"(443.6785888671875, 326.0)",Ref
5565,"(443.5846862792969, 326.4398498535156)",Ref
5566,"(445.1490478515625, 323.5)",Ref
5567,"(446.2142028808594, 322.2142028808594)",Ref
5568,"(447.2210693359375, 320.12213134765625)",Ref
5569,"(447.5869445800781, 319.0599365234375)",Ref
5570,"(449.2430725097656, 315.9741516113281)",Ref
5571,"(449.7154846191406, 316.04058837890625)",Ref
5572,"(451.0747375488281, 312.7558898925781)",Ref
5573,"(451.00677490234375, 312.8772277832031)",Ref
5574,"(452.507568359375, 309.8259582519531)",Ref
5575,"(452.14971923828125, 309.6787414550781)",Ref
5576,"(454.0, 306.203125)",Ref
5577,"(454.5295715332031, 304.9060974121094)",Ref
5578,"(455.5812072753906, 302.8804016113281)",Ref
5579,"(456.0042419433594, 302.1337585449219)",Ref
5580,"(457.23834228515625, 299.8970642089844)",Ref
5581,"(457.90887451171875, 299.72344970703125)",Ref
5582,"(459.89532470703125, 296.89532470703125)",Ref
5583,"(460.0542297363281, 297.16693115234375)",Ref
5584,"(461.6302185058594, 294.7725830078125)",Ref
5585,"(461.4877624511719, 294.85382080078125)",Ref
5586,"(463.0048828125, 292.40667724609375)",Ref
5587,"(463.684326171875, 291.684326171875)",Ref
5588,"(464.796875, 290.0)",Ref
5589,"(464.9294738769531, 289.5371398925781)",Ref
5590,"(466.05767822265625, 286.9521179199219)",Ref
5591,"(466.10723876953125, 287.0118408203125)",Ref
5592,"(468.56573486328125, 285.1904602050781)",Ref
5593,"(469.10467529296875, 284.89532470703125)",Ref
5594,"(470.84033203125, 282.5058288574219)",Ref
5595,"(470.5455627441406, 282.5880432128906)",Ref
5596,"(471.8807373046875, 280.8807373046875)",Ref
5597,"(472.09222412109375, 279.9704895019531)",Ref
5598,"(473.507568359375, 278.8259582519531)",Ref
5599,"(473.796875, 279.0)",Ref
5600,"(475.44915771484375, 277.92779541015625)",Ref
5601,"(475.09393310546875, 277.5330810546875)",Ref
5602,"(477.16693115234375, 276.0542297363281)",Ref
5603,"(477.0, 275.796875)",Ref
5604,"(478.869384765625, 273.8574523925781)",Ref
5605,"(478.5807189941406, 273.27545166015625)",Ref
5606,"(479.9107360839844, 272.4335632324219)",Ref
5607,"(480.0526428222656, 272.0356140136719)",Ref
5608,"(480.97509765625, 271.5819396972656)",Ref
5609,"(480.97509765625, 271.5819396972656)",Ref
5610,"(482.755126953125, 270.5)",Ref
5611,"(482.2845153808594, 269.95941162109375)",Ref
5612,"(484.17132568359375, 269.4189758300781)",Ref
5613,"(484.5238342285156, 269.3268737792969)",Ref
5614,"(486.83306884765625, 268.9457702636719)",Ref
5615,"(487.2480773925781, 268.90631103515625)",Ref
5616,"(489.0616149902344, 269.1584167480469)",Ref
5617,"(489.0705261230469, 269.5371398925781)",Ref
5618,"(490.2169494628906, 269.46893310546875)",Ref
5619,"(490.0, 269.3214111328125)",Ref
5620,"(491.7795104980469, 269.2204895019531)",Ref
5621,"(491.7654113769531, 269.3009033203125)",Ref
5622,"(493.1740417480469, 269.507568359375)",Ref
5623,"(493.0, 269.203125)",Ref
5624,"(494.9613952636719, 269.17694091796875)",Ref
5625,"(495.16693115234375, 268.9457702636719)",Ref
5626,"(497.0542297363281, 269.83306884765625)",Ref
5627,"(497.7059631347656, 270.0)",Ref
5628,"(499.0, 270.796875)",Ref
5629,"(499.10723876953125, 270.9881591796875)",Ref
5630,"(500.8807373046875, 272.1192626953125)",Ref
5631,"(500.9352111816406, 272.7256774902344)",Ref
5632,"(502.8415832519531, 274.0616149902344)",Ref
5633,"(502.8807373046875, 273.8807373046875)",Ref
5634,"(504.5697021484375, 275.20037841796875)",Ref
5635,"(504.3179931640625, 275.32861328125)",Ref
5636,"(506.4180603027344, 276.97509765625)",Ref
5637,"(507.3066711425781, 277.4222106933594)",Ref
5638,"(509.02490234375, 278.4180603027344)",Ref
5639,"(508.74627685546875, 278.6251220703125)",Ref
5640,"(510.0734558105469, 280.5775146484375)",Ref
5641,"(509.9290466308594, 280.3296203613281)",Ref
5642,"(511.7659606933594, 281.9697265625)",Ref
5643,"(512.0615844726562, 281.8415832519531)",Ref
5644,"(513.9558715820312, 283.8502197265625)",Ref
5645,"(513.9351806640625, 283.7256774902344)",Ref
5646,"(515.5, 285.0)",Ref
5647,"(516.0933227539062, 285.60052490234375)",Ref
5648,"(517.7321166992188, 287.3731994628906)",Ref
5649,"(518.0, 287.203125)",Ref
5650,"(519.8024291992188, 289.14324951171875)",Ref
5651,"(519.8330688476562, 289.0542297363281)",Ref
5652,"(521.05419921875, 291.83306884765625)",Ref
5653,"(521.0648193359375, 292.2743225097656)",Ref
5654,"(523.0441284179688, 295.1497802734375)",Ref
5655,"(523.0, 295.3814392089844)",Ref
5656,"(524.9805297851562, 297.9025573730469)",Ref
5657,"(525.3636474609375, 298.6363830566406)",Ref
5658,"(526.6343994140625, 300.92724609375)",Ref
5659,"(527.1052856445312, 300.7148132324219)",Ref
5660,"(529.1497802734375, 303.04412841796875)",Ref
5661,"(529.2383422851562, 303.1029357910156)",Ref
5662,"(530.8970336914062, 306.23834228515625)",Ref
5663,"(530.2406616210938, 306.2406921386719)",Ref
5664,"(532.0509033203125, 309.8704528808594)",Ref
5665,"(532.0, 309.796875)",Ref
5666,"(534.0393676757812, 312.8593444824219)",Ref
5667,"(534.5, 314.0)",Ref
5668,"(535.89501953125, 316.0098571777344)",Ref
5669,"(535.796875, 316.0)",Ref
5670,"(537.9384155273438, 319.8415832519531)",Ref
5671,"(537.95703125, 319.62237548828125)",Ref
5672,"(539.9644165039062, 323.0526428222656)",Ref
5673,"(540.416259765625, 324.0374450683594)",Ref
5674,"(541.4935913085938, 327.28668212890625)",Ref
5675,"(541.5, 327.65643310546875)",Ref
5676,"(543.0961303710938, 331.9038391113281)",Ref
5677,"(543.9437255859375, 333.2484436035156)",Ref
5678,"(544.9594116210938, 335.7154846191406)",Ref
5679,"(544.7498168945312, 335.5)",Ref
5680,"(546.2406616210938, 338.7593078613281)",Ref
5681,"(546.3255004882812, 338.96966552734375)",Ref
5682,"(548.7681884765625, 342.5134582519531)",Ref
5683,"(549.0, 342.5)",Ref
5684,"(550.7565307617188, 346.762939453125)",Ref
5685,"(550.814453125, 347.1137390136719)",Ref
5686,"(552.2105102539062, 351.53753662109375)",Ref
5687,"(553.138427734375, 352.8469543457031)",Ref
5688,"(554.9038696289062, 355.0961608886719)",Ref
5689,"(555.2140502929688, 355.7088928222656)",Ref
5690,"(556.4107055664062, 359.1432189941406)",Ref
5691,"(556.02587890625, 358.7569274902344)",Ref
5692,"(557.8947143554688, 362.7148132324219)",Ref
5693,"(557.9325561523438, 362.6604919433594)",Ref
5694,"(560.0355834960938, 367.0526428222656)",Ref
5695,"(560.0497436523438, 366.9166564941406)",Ref
5696,"(561.8606567382812, 370.92462158203125)",Ref
5697,"(562.231689453125, 372.9342956542969)",Ref
5698,"(563.2200927734375, 375.5808410644531)",Ref
5699,"(563.54638671875, 376.20330810546875)",Ref
5700,"(564.9644165039062, 379.0526428222656)",Ref
5701,"(564.6605224609375, 379.0674743652344)",Ref
5702,"(566.4478149414062, 383.796875)",Ref
5703,"(566.5143432617188, 383.5957336425781)",Ref
5704,"(568.2406616210938, 387.2406921386719)",Ref
5705,"(568.1446533203125, 387.7994689941406)",Ref
5706,"(570.0802001953125, 392.087158203125)",Ref
5707,"(570.8709106445312, 394.1290588378906)",Ref
5708,"(571.9038696289062, 397.0961608886719)",Ref
5709,"(572.1029663085938, 397.23834228515625)",Ref
5710,"(574.455078125, 401.9294738769531)",Ref
5711,"(574.7156372070312, 402.0523376464844)",Ref
5712,"(576.2845458984375, 406.04058837890625)",Ref
5713,"(576.171875, 405.8697204589844)",Ref
5714,"(577.820068359375, 409.859130859375)",Ref
5715,"(577.9384155273438, 409.8415832519531)",Ref
5716,"(579.9038696289062, 413.9038391113281)",Ref
5717,"(580.6038818359375, 416.0458984375)",Ref
5718,"(581.1484985351562, 418.6190490722656)",Ref
5719,"(581.6766357421875, 419.5739440917969)",Ref
5720,"(582.9606323242188, 421.8593444824219)",Ref
5721,"(582.8534545898438, 421.49395751953125)",Ref
5722,"(584.7164306640625, 425.3854064941406)",Ref
5723,"(585.5, 427.0)",Ref
5724,"(587.0615844726562, 429.1584167480469)",Ref
5725,"(588.0, 430.3930358886719)",Ref
5726,"(589.7994995117188, 433.1446228027344)",Ref
5727,"(590.5, 435.0)",Ref
5728,"(591.0369262695312, 436.64031982421875)",Ref
5729,"(591.463623046875, 437.83819580078125)",Ref
5730,"(592.9038696289062, 439.9038391113281)",Ref
5731,"(593.0, 439.923828125)",Ref
5732,"(594.8190307617188, 442.6000061035156)",Ref
5733,"(594.3379516601562, 442.8160400390625)",Ref
5734,"(596.083251953125, 445.5612487792969)",Ref
5735,"(596.1953735351562, 445.5063171386719)",Ref
5736,"(598.5823364257812, 448.4176940917969)",Ref
5737,"(599.5, 450.27630615234375)",Ref
5738,"(600.3814697265625, 452.0)",Ref
5739,"(600.6885986328125, 453.4430847167969)",Ref
5740,"(602.0405883789062, 455.2845153808594)",Ref
5741,"(602.0, 455.5)",Ref
5742,"(603.7569580078125, 457.9741516113281)",Ref
5743,"(603.8807373046875, 457.8807373046875)",Ref
5744,"(605.8553466796875, 460.2005310058594)",Ref
5745,"(605.9901123046875, 460.10498046875)",Ref
5746,"(607.9351806640625, 462.2743225097656)",Ref
5747,"(608.5111694335938, 464.2374572753906)",Ref
5748,"(609.0674438476562, 465.3395080566406)",Ref
5749,"(609.5366821289062, 466.2357482910156)",Ref
5750,"(610.8798217773438, 467.2291259765625)",Ref
5751,"(611.02587890625, 467.7569274902344)",Ref
5752,"(612.9384155273438, 469.8415832519531)",Ref
5753,"(612.8016357421875, 469.7279052734375)",Ref
5754,"(614.6375732421875, 471.0666198730469)",Ref
5755,"(614.8947143554688, 471.2851867675781)",Ref
5756,"(616.8009643554688, 473.15936279296875)",Ref
5757,"(617.7188720703125, 474.1257019042969)",Ref
5758,"(618.8330688476562, 474.9457702636719)",Ref
5759,"(619.3067016601562, 475.5777893066406)",Ref
5760,"(620.3079833984375, 476.7955017089844)",Ref
5761,"(620.0895385742188, 477.003662109375)",Ref
5762,"(621.5, 478.16595458984375)",Ref
5763,"(621.1669311523438, 478.0542297363281)",Ref
5764,"(623.1046752929688, 479.89532470703125)",Ref
5765,"(623.244140625, 480.0747375488281)",Ref
5766,"(625.5, 481.0)",Ref
5767,"(626.8868408203125, 481.2802429199219)",Ref
5768,"(627.4031372070312, 481.9676513671875)",Ref
5769,"(627.8519897460938, 482.5)",Ref
5770,"(628.796875, 483.0)",Ref
5771,"(628.796875, 483.0)",Ref
5772,"(630.2905883789062, 483.16729736328125)",Ref
5773,"(630.5819702148438, 483.02490234375)",Ref
5774,"(632.0323486328125, 483.4031677246094)",Ref
5775,"(631.9389038085938, 483.0495300292969)",Ref
5776,"(633.9163208007812, 482.3617858886719)",Ref
5777,"(634.820068359375, 481.859130859375)",Ref
5778,"(635.7154541015625, 481.95941162109375)",Ref
5779,"(636.0961303710938, 481.9038391113281)",Ref
5780,"(637.203125, 482.0)",Ref
5781,"(637.3539428710938, 482.2312316894531)",Ref
5782,"(639.0901489257812, 482.5524597167969)",Ref
5783,"(639.0244140625, 482.3251647949219)",Ref
5784,"(640.8416137695312, 482.0616149902344)",Ref
5785,"(640.4636840820312, 482.094970703125)",Ref
5786,"(642.5917358398438, 481.602294921875)",Ref
5787,"(643.8515014648438, 481.3809509277344)",Ref
5788,"(644.8334350585938, 481.71722412109375)",Ref
5789,"(645.4742431640625, 481.99066162109375)",Ref
5790,"(646.0, 481.5)",Ref
5791,"(646.0982055664062, 481.35382080078125)",Ref
5792,"(647.796875, 480.0)",Ref
5793,"(647.8807373046875, 479.8807373046875)",Ref
5794,"(649.7257080078125, 478.0647888183594)",Ref
5795,"(649.3814697265625, 478.0)",Ref
5796,"(651.1522827148438, 476.6913757324219)",Ref
5797,"(652.551025390625, 475.8610534667969)",Ref
5798,"(653.1990356445312, 475.15936279296875)",Ref
5799,"(654.28857421875, 474.56298828125)",Ref
5800,"(655.2005004882812, 473.1446228027344)",Ref
5801,"(655.4757690429688, 473.15289306640625)",Ref
5802,"(657.0098876953125, 471.89501953125)",Ref
5803,"(657.0, 471.6785888671875)",Ref
5804,"(658.7996215820312, 469.5697021484375)",Ref
5805,"(658.8807373046875, 469.8807373046875)",Ref
5806,"(660.796875, 468.0)",Ref
5807,"(661.8613891601562, 466.9305419921875)",Ref
5808,"(662.8807373046875, 465.8807373046875)",Ref
5809,"(663.4279174804688, 465.42791748046875)",Ref
5810,"(664.6185302734375, 464.0)",Ref
5811,"(664.3814697265625, 464.0)",Ref
5812,"(666.0, 461.3214111328125)",Ref
5813,"(665.8221435546875, 461.1446838378906)",Ref
5814,"(667.7796630859375, 458.8290710449219)",Ref
5815,"(667.8958740234375, 458.54803466796875)",Ref
5816,"(669.5, 456.0)",Ref
5817,"(670.416259765625, 454.0374450683594)",Ref
5818,"(671.03857421875, 452.17694091796875)",Ref
5819,"(671.6707763671875, 451.0242919921875)",Ref
5820,"(673.1990356445312, 448.84063720703125)",Ref
5821,"(673.5249633789062, 448.66925048828125)",Ref
5822,"(675.2286987304688, 445.7966003417969)",Ref
5823,"(675.0615844726562, 446.1584167480469)",Ref
5824,"(676.8416137695312, 443.0616149902344)",Ref
5825,"(676.9038696289062, 442.9038391113281)",Ref
5826,"(678.6403198242188, 438.96307373046875)",Ref
5827,"(679.2681274414062, 437.1551818847656)",Ref
5828,"(680.3538208007812, 435.09820556640625)",Ref
5829,"(681.2153930664062, 433.8344421386719)",Ref
5830,"(682.8330688476562, 431.0542297363281)",Ref
5831,"(682.8953247070312, 431.10467529296875)",Ref
5832,"(684.0648193359375, 427.7256774902344)",Ref
5833,"(683.9384155273438, 427.8415832519531)",Ref
5834,"(685.5, 424.0)",Ref
5835,"(685.7569580078125, 423.9741516113281)",Ref
5836,"(687.4031372070312, 419.9676513671875)",Ref
5837,"(688.2742309570312, 418.4089050292969)",Ref
5838,"(689.0794067382812, 416.063232421875)",Ref
5839,"(689.5186767578125, 415.44696044921875)",Ref
5840,"(691.1583862304688, 412.0616149902344)",Ref
5841,"(691.5, 412.0)",Ref
5842,"(693.2430419921875, 407.9741516113281)",Ref
5843,"(692.9606323242188, 408.1406555175781)",Ref
5844,"(694.5, 404.85198974609375)",Ref
5845,"(694.3814697265625, 405.0)",Ref
5846,"(696.0355834960938, 400.9473571777344)",Ref
5848,"(697.462890625, 396.9294738769531)",Ref
5849,"(697.7642822265625, 396.5367126464844)",Ref
5850,"(699.8666381835938, 392.5423278808594)",Ref
5851,"(700.037109375, 392.1932067871094)",Ref
5852,"(701.8798217773438, 388.7708740234375)",Ref
5853,"(701.462890625, 388.9294738769531)",Ref
5854,"(702.8850708007812, 384.59552001953125)",Ref
5855,"(702.8970336914062, 384.23834228515625)",Ref
5856,"(704.859130859375, 379.820068359375)",Ref
5857,"(705.416259765625, 379.0374450683594)",Ref
5858,"(707.0, 376.203125)",Ref
5859,"(707.0961303710938, 375.9038391113281)",Ref
5860,"(709.0610961914062, 371.0495300292969)",Ref
5861,"(709.1702270507812, 370.4842529296875)",Ref
5862,"(711.1583862304688, 366.0616149902344)",Ref
5863,"(711.11376953125, 365.1855163574219)",Ref
5864,"(713.0, 360.796875)",Ref
5865,"(712.796875, 361.0)",Ref
5866,"(714.0938720703125, 356.74346923828125)",Ref
5867,"(714.419677734375, 355.5840148925781)",Ref
5868,"(715.88037109375, 352.5812072753906)",Ref
5869,"(715.2845458984375, 352.95941162109375)",Ref
5870,"(717.3331298828125, 349.10845947265625)",Ref
5871,"(717.6605224609375, 348.9325256347656)",Ref
5872,"(719.4047241210938, 344.47381591796875)",Ref
5873,"(719.1990356445312, 344.84063720703125)",Ref
5874,"(721.0, 340.796875)",Ref
5875,"(720.8416137695312, 341.0616149902344)",Ref
5876,"(722.8416137695312, 337.0616149902344)",Ref
5877,"(723.3233642578125, 336.5739440917969)",Ref
5878,"(725.0, 333.3214111328125)",Ref
5879,"(724.8807373046875, 333.1192626953125)",Ref
5880,"(726.2845458984375, 328.95941162109375)",Ref
5881,"(726.0, 328.796875)",Ref
5882,"(727.9384155273438, 324.8415832519531)",Ref
5883,"(728.0647583007812, 324.95025634765625)",Ref
5884,"(729.6177368164062, 321.4452819824219)",Ref
5885,"(729.1884765625, 321.718994140625)",Ref
5886,"(730.9398803710938, 318.4072265625)",Ref
5887,"(730.84228515625, 317.79119873046875)",Ref
5888,"(732.2542114257812, 314.6405029296875)",Ref
5889,"(732.3507690429688, 314.2216491699219)",Ref
5890,"(734.1447143554688, 310.8221740722656)",Ref
5891,"(734.74267578125, 310.74267578125)",Ref
5892,"(737.0067749023438, 306.8772277832031)",Ref
5893,"(737.0794067382812, 306.936767578125)",Ref
5894,"(739.1497802734375, 303.95587158203125)",Ref
5895,"(738.6185302734375, 304.0)",Ref
5896,"(740.0, 300.923828125)",Ref
5897,"(739.986083984375, 300.7210388183594)",Ref
5898,"(741.8485717773438, 297.768798828125)",Ref
5899,"(741.667236328125, 297.6260070800781)",Ref
5900,"(743.2784423828125, 294.7960510253906)",Ref
5901,"(743.0280151367188, 294.600341796875)",Ref
5902,"(745.0, 291.796875)",Ref
5903,"(745.3296508789062, 291.9290466308594)",Ref
5904,"(747.2291259765625, 289.1201477050781)",Ref
5905,"(747.1046752929688, 289.10467529296875)",Ref
5906,"(748.97509765625, 286.5819396972656)",Ref
5907,"(748.8502197265625, 286.95587158203125)",Ref
5908,"(750.2841796875, 284.8603210449219)",Ref
5909,"(750.4193115234375, 284.27545166015625)",Ref
5910,"(752.2291259765625, 281.8798522949219)",Ref
5911,"(752.1046752929688, 281.89532470703125)",Ref
5912,"(754.2667846679688, 279.9634704589844)",Ref
5913,"(754.5, 279.9444580078125)",Ref
5914,"(756.6046142578125, 278.1607360839844)",Ref
5915,"(756.72216796875, 279.0)",Ref
5916,"(758.0, 277.3214111328125)",Ref
5917,"(757.7926635742188, 277.125732421875)",Ref
5918,"(759.1192626953125, 275.1192626953125)",Ref
5919,"(759.125732421875, 275.20733642578125)",Ref
5920,"(761.5, 274.0)",Ref
5921,"(761.6748046875, 273.9755859375)",Ref
5922,"(763.0, 272.5)",Ref
5923,"(763.1321411132812, 272.47222900390625)",Ref
5924,"(765.203125, 271.0)",Ref
5925,"(765.5927734375, 270.93988037109375)",Ref
5926,"(767.3582153320312, 269.8331604003906)",Ref
5927,"(767.3536376953125, 269.3183898925781)",Ref
5928,"(768.5819702148438, 268.02490234375)",Ref
5929,"(768.2291259765625, 268.1201477050781)",Ref
5930,"(769.7664184570312, 267.0108642578125)",Ref
5931,"(769.2340698242188, 266.9697265625)",Ref
5932,"(771.07275390625, 266.6344299316406)",Ref
5933,"(771.05419921875, 267.16693115234375)",Ref
5934,"(773.1053466796875, 266.90020751953125)",Ref
5935,"(773.7569580078125, 267.0258483886719)",Ref
5936,"(775.8170776367188, 267.5359191894531)",Ref
5937,"(775.3214111328125, 268.0)",Ref
5938,"(777.0244140625, 268.3251647949219)",Ref
5939,"(776.2845458984375, 268.04058837890625)",Ref
5940,"(778.203125, 268.0)",Ref
5941,"(778.4031372070312, 268.0323486328125)",Ref
5942,"(780.4507446289062, 268.2071533203125)",Ref
5943,"(780.7616577148438, 268.1029357910156)",Ref
5944,"(782.1884765625, 268.718994140625)",Ref
5945,"(782.470458984375, 268.24993896484375)",Ref
5946,"(784.5508422851562, 269.07220458984375)",Ref
5947,"(784.4961547851562, 269.0329895019531)",Ref
5948,"(786.2073364257812, 270.125732421875)",Ref
5949,"(785.9384155273438, 270.8415832519531)",Ref
5950,"(787.5, 272.0)",Ref
5951,"(787.2845458984375, 271.95941162109375)",Ref
5952,"(789.0615844726562, 272.8415832519531)",Ref
5953,"(789.1460571289062, 272.6807556152344)",Ref
5954,"(791.0302734375, 274.2340393066406)",Ref
