world_index,gaze_timestamp,gaze,marker,marker_type
4748,8841.47084615893,"(802.4061912151215, 340.27404799393605)","(342.1817626953125, 508.6398010253906)",Ref
4748,8841.47968164093,"(806.0141958650356, 339.74426792280235)","(342.1817626953125, 508.6398010253906)",Ref
4749,8841.49079751093,"(796.9446986914531, 339.05155107401924)","(349.0436096191406, 508.9032287597656)",Ref
4749,8841.503806195931,"(726.2982705870537, 368.2629421113019)","(349.0436096191406, 508.9032287597656)",Ref
4749,8841.513175880931,"(584.6211035277582, 398.5846412558062)","(349.0436096191406, 508.9032287597656)",Ref
4750,8841.52395134393,"(466.63115844674576, 431.4163423302363)","(358.1585998535156, 508.6980285644531)",Ref
4750,8841.536647751931,"(391.4948824675837, 453.16994906472064)","(358.1585998535156, 508.6980285644531)",Ref
4750,8841.544465677931,"(370.7181908072748, 452.7886941262516)","(358.1585998535156, 508.6980285644531)",Ref
4751,8841.55467782593,"(374.36907062402054, 449.20811579998883)","(363.9383850097656, 508.8415832519531)",Ref
4751,8841.568831028932,"(374.5318618375615, 451.0608771066705)","(363.9383850097656, 508.8415832519531)",Ref
4751,8841.577527677931,"(375.947166087088, 451.6420973739365)","(363.9383850097656, 508.8415832519531)",Ref
4753,8841.621263825931,"(380.0759666957365, 447.41074432135827)","(378.9383850097656, 508.8415832519531)",Ref
4753,8841.63449269593,"(378.3126659759447, 448.694427204612)","(378.9383850097656, 508.8415832519531)",Ref
4753,8841.64408369593,"(383.4200751888268, 446.2699129895079)","(378.9383850097656, 508.8415832519531)",Ref
4754,8841.65447595493,"(382.90070542994613, 445.9549391053041)","(387.11187744140625, 508.8210144042969)",Ref
4754,8841.66937328893,"(385.5328305829976, 446.8595579966256)","(387.11187744140625, 508.8210144042969)",Ref
4754,8841.677326362931,"(385.2425891428568, 443.82845602432315)","(387.11187744140625, 508.8210144042969)",Ref
4755,8841.68779482593,"(388.5647435222062, 443.9791098082372)","(393.8539123535156, 508.6807556152344)",Ref
4755,8841.701578565931,"(393.04583785646093, 444.6642782845231)","(393.8539123535156, 508.6807556152344)",Ref
4755,8841.710032973931,"(377.83926693765875, 458.1207433683281)","(393.8539123535156, 508.6807556152344)",Ref
4757,8841.75433495493,"(367.3038148567474, 475.8434341395763)","(409.6232604980469, 508.59478759765625)",Ref
4757,8841.769812899931,"(369.9934435114362, 477.10747534109055)","(409.6232604980469, 508.59478759765625)",Ref
4757,8841.77689262193,"(371.2416109149809, 477.3916300574624)","(409.6232604980469, 508.59478759765625)",Ref
4758,8841.78760712193,"(372.568598716568, 473.3238410866791)","(417.0, 508.203125)",Ref
4758,8841.80080697393,"(374.9210591088851, 474.7948529651832)","(417.0, 508.203125)",Ref
4758,8841.81054089993,"(376.29055040057483, 474.97774786798914)","(417.0, 508.203125)",Ref
4759,8841.82086662193,"(380.2232793407555, 473.85924085002233)","(425.248779296875, 508.3380432128906)",Ref
4759,8841.834198806931,"(381.33322791268836, 475.63766162585546)","(425.248779296875, 508.3380432128906)",Ref
4759,8841.84371734393,"(381.56102940756125, 473.9259525538219)","(425.248779296875, 508.3380432128906)",Ref
4760,8841.85426501093,"(385.1282082953783, 470.6355567744695)","(431.71978759765625, 508.0525817871094)",Ref
4760,8841.86722334393,"(386.5798965649261, 471.83276339418967)","(431.71978759765625, 508.0525817871094)",Ref
4760,8841.876323232931,"(389.34966036641697, 471.6761759957851)","(431.71978759765625, 508.0525817871094)",Ref
4762,8841.92063713993,"(395.19508109257254, 470.71313667128436)","(446.7633056640625, 507.9585876464844)",Ref
4762,8841.93535828793,"(397.6796200408677, 472.0596029538418)","(446.7633056640625, 507.9585876464844)",Ref
4762,8841.94361810293,"(399.53159293379315, 469.45342258575363)","(446.7633056640625, 507.9585876464844)",Ref
4762,8841.95397589993,"(404.9393195975514, 469.94154490336655)","(446.7633056640625, 507.9585876464844)",Ref
4763,8841.967006899931,"(404.2302433815455, 472.00487919916895)","(454.10467529296875, 507.89532470703125)",Ref
4763,8841.97611008493,"(404.9629137691397, 469.4177615983351)","(454.10467529296875, 507.89532470703125)",Ref
4764,8841.98725484393,"(410.94100463537234, 469.53839725906636)","(462.8668212890625, 507.341552734375)",Ref
4764,8842.000509250931,"(411.18511976595244, 471.0488629956384)","(462.8668212890625, 507.341552734375)",Ref
4764,8842.010124917932,"(413.3396846769548, 469.0604316402902)","(462.8668212890625, 507.341552734375)",Ref
4765,8842.02050293693,"(419.10011422507023, 469.0459730293144)","(469.15771484375, 507.4397888183594)",Ref
4765,8842.03440102893,"(420.740626835888, 471.90677475902)","(469.15771484375, 507.4397888183594)",Ref
4765,8842.04273606593,"(424.0878615331311, 469.94386032049704)","(469.15771484375, 507.4397888183594)",Ref
4765,8842.053876028931,"(426.3714624203808, 471.0238343188681)","(469.15771484375, 507.4397888183594)",Ref
4767,8842.08704351093,"(436.4901242874406, 473.6173321263304)","(484.6787414550781, 507.85028076171875)",Ref
4767,8842.101445213932,"(438.0139195318267, 469.8123459609562)","(484.6787414550781, 507.85028076171875)",Ref
4767,8842.109903065932,"(441.8559387694178, 469.8937383422815)","(484.6787414550781, 507.85028076171875)",Ref
4768,8842.12028471393,"(444.8977964048271, 470.0798988162226)","(493.0, 507.796875)",Ref
4768,8842.13364512193,"(447.3698189217099, 471.0316582885156)","(493.0, 507.796875)",Ref
4768,8842.143175435931,"(448.92133958860325, 467.77084281272516)","(493.0, 507.796875)",Ref
4768,8842.15360941793,"(452.31102283933103, 469.65490687637384)","(493.0, 507.796875)",Ref
4769,8842.166856528931,"(452.3630701106383, 472.7855445229139)","(501.9602355957031, 507.5626525878906)",Ref
4769,8842.17801800993,"(454.79198787353005, 472.2348741520622)","(501.9602355957031, 507.5626525878906)",Ref
4770,8842.186879658932,"(458.7878551007651, 472.08503609733793)","(508.0542297363281, 507.83306884765625)",Ref
4770,8842.19997360293,"(464.22849005577655, 472.4649410327139)","(508.0542297363281, 507.83306884765625)",Ref
4770,8842.20908791793,"(464.7898547305008, 472.001872711915)","(508.0542297363281, 507.83306884765625)",Ref
4770,8842.22012278793,"(467.131692789988, 472.6939747173659)","(508.0542297363281, 507.83306884765625)",Ref
4772,8842.25597875093,"(474.47775568249915, 474.07115227954546)","(523.0828857421875, 507.37078857421875)",Ref
4772,8842.27183010293,"(475.010409440025, 476.8003268161395)","(523.0828857421875, 507.37078857421875)",Ref
4772,8842.28196245493,"(478.26750418569065, 477.58638035222924)","(523.0828857421875, 507.37078857421875)",Ref
4773,8842.298643954931,"(481.769898165629, 472.51973424595946)","(530.2481079101562, 507.09368896484375)",Ref
4774,8842.338712306931,"(488.73643984723634, 474.1531397178169)","(539.1878662109375, 507.3625793457031)",Ref
4774,8842.34784239893,"(493.2190982238029, 475.9815092173021)","(539.1878662109375, 507.3625793457031)",Ref
4775,8842.364068269932,"(495.98319599894586, 475.5074197879826)","(546.0, 507.203125)",Ref
4776,8842.399873195931,"(503.3768302646289, 475.4538641948307)","(545.7442016601562, 507.1697082519531)",Stop
4776,8842.41120171393,"(511.66455364702347, 474.0395505461498)","(545.7442016601562, 507.1697082519531)",Stop
4777,8842.42429539893,"(514.4821126961865, 477.34155549372)","(572.5073852539062, 369.5)",Stop
4777,8842.433196843931,"(515.9385982020159, 474.35631756519354)","(572.5073852539062, 369.5)",Stop
4777,8842.44455856593,"(518.9970310722991, 474.5209804620466)","(572.5073852539062, 369.5)",Stop
4778,8842.45827521393,"(523.7227256481704, 474.5087095335075)","(578.1497802734375, 368.95587158203125)",Ref
4778,8842.467644195931,"(526.6550209090595, 476.09222718337026)","(578.1497802734375, 368.95587158203125)",Ref
4778,8842.478079343931,"(530.3306927628865, 474.1708340277287)","(578.1497802734375, 368.95587158203125)",Ref
4780,8842.52038376993,"(538.2144923513008, 473.2459300625558)","(594.9259643554688, 368.28997802734375)",Ref
4781,8842.55488673193,"(544.3035604115582, 475.1770109130325)","(591.82421875, 368.6310729980469)",Stop
4781,8842.57898500993,"(547.641552234116, 474.58353990363355)","(591.82421875, 368.6310729980469)",Stop
4782,8842.590272787931,"(551.9080590054822, 470.2108437361843)","(612.62255859375, 368.5941162109375)",Stop
4782,8842.59920693593,"(555.8995187646223, 473.54063602315705)","(612.62255859375, 368.5941162109375)",Stop
4782,8842.613868843931,"(557.4081764870249, 474.33283007125686)","(612.62255859375, 368.5941162109375)",Stop
4783,8842.621330806931,"(558.0422098585118, 474.9172652620812)","(618.2172241210938, 369.2352600097656)",Ref
4783,8842.632493194931,"(562.4420528761789, 472.2648896985313)","(618.2172241210938, 369.2352600097656)",Ref
4783,8842.646610676931,"(561.7445715940894, 472.29702703718)","(618.2172241210938, 369.2352600097656)",Ref
4785,8842.691207009932,"(585.3799816635521, 357.8849518727696)","(634.8296508789062, 369.64300537109375)",Ref
4785,8842.69966825093,"(590.0420566419834, 357.6796206261105)","(634.8296508789062, 369.64300537109375)",Ref
4785,8842.71323406593,"(589.5135436348355, 356.5245320785265)","(634.8296508789062, 369.64300537109375)",Ref
4786,8842.72177288093,"(594.71485665242, 354.53930588775563)","(631.5807495117188, 369.7911376953125)",Stop
4786,8842.73284858393,"(595.4040715558654, 354.68058380441136)","(631.5807495117188, 369.7911376953125)",Stop
4786,8842.74531656593,"(596.9385852353071, 355.8299098865665)","(631.5807495117188, 369.7911376953125)",Stop
4787,8842.754528861931,"(601.19059134683, 353.2294254592058)","(652.2425537109375, 369.12908935546875)",Stop
4787,8842.765497176932,"(604.111799614094, 354.14057772142587)","(652.2425537109375, 369.12908935546875)",Stop
4787,8842.78125130593,"(605.7668286201277, 356.88939772078254)","(652.2425537109375, 369.12908935546875)",Stop
4788,8842.79296639893,"(609.661831531467, 350.75897581608416)","(658.0244140625, 369.6748352050781)",Ref
4788,8842.80309321393,"(610.6380007886305, 351.9424736732051)","(658.0244140625, 369.6748352050781)",Ref
4790,8842.857620768931,"(624.2615939151057, 351.22772557947025)","(675.5654907226562, 369.2816467285156)",Ref
4790,8842.86718354693,"(625.6113233063854, 346.93256867635745)","(675.5654907226562, 369.2816467285156)",Ref
4790,8842.87774413993,"(630.2906699774779, 348.8525894423748)","(675.5654907226562, 369.2816467285156)",Ref
4791,8842.89088876893,"(632.4880206318397, 349.96287329008715)","(672.3732299804688, 369.5)",Stop
4791,8842.90227352893,"(633.3815806219184, 348.71107268814717)","(672.3732299804688, 369.5)",Stop
4791,8842.91040671393,"(638.057531994654, 347.66994396895933)","(672.3732299804688, 369.5)",Stop
4792,8842.92392715793,"(641.2141017909546, 347.94417562107463)","(692.7880859375, 369.417236328125)",Stop
4792,8842.933322620931,"(644.9675522877674, 350.4919786180289)","(692.7880859375, 369.417236328125)",Stop
4792,8842.94391856593,"(647.5844250569044, 343.83965197477005)","(692.7880859375, 369.417236328125)",Stop
4793,8842.95597426893,"(652.4357071768252, 346.4393915085582)","(698.6256713867188, 368.9214782714844)",Ref
4793,8842.96621373193,"(658.8298489597335, 342.3928456313748)","(698.6256713867188, 368.9214782714844)",Ref
4793,8842.976455213931,"(661.4012878805544, 344.29989370167965)","(698.6256713867188, 368.9214782714844)",Ref
4795,8843.022523009931,"(671.0982410942254, 342.6618815051073)","(714.7777099609375, 367.5949401855469)",Ref
4795,8843.03235645393,"(679.0484039066744, 341.7256877068346)","(714.7777099609375, 367.5949401855469)",Ref
4795,8843.042956268931,"(680.1023290207777, 340.4838555725745)","(714.7777099609375, 367.5949401855469)",Ref
4796,8843.05609247293,"(680.2016515975592, 341.1425167707093)","(711.3757934570312, 367.5)",Stop
4796,8843.06527354693,"(681.3193842539005, 341.01095985859996)","(711.3757934570312, 367.5)",Stop
4796,8843.07654871393,"(684.1766718664499, 338.6042001342295)","(711.3757934570312, 367.5)",Stop
4797,8843.09018226893,"(685.3772287204843, 341.4486558267089)","(732.2365112304688, 366.7343444824219)",Stop
4797,8843.10045558393,"(688.6472065103562, 341.99387549097077)","(732.2365112304688, 366.7343444824219)",Stop
4797,8843.10992387993,"(694.2108790491624, 338.8595729429293)","(732.2365112304688, 366.7343444824219)",Stop
4798,8843.12228656493,"(701.2819195294867, 336.8266238279564)","(737.690673828125, 366.42999267578125)",Ref
4798,8843.13177293593,"(701.6475375874186, 338.6477494496293)","(737.690673828125, 366.42999267578125)",Ref
4798,8843.143099527932,"(702.4325700071795, 337.7073229180641)","(737.690673828125, 366.42999267578125)",Ref
4800,8843.18946350993,"(717.8018458894601, 337.0703789402706)","(754.9918823242188, 365.96624755859375)",Ref
4800,8843.19883052793,"(721.0981791090724, 337.62503685946007)","(754.9918823242188, 365.96624755859375)",Ref
4800,8843.210265046931,"(726.7330113569675, 336.32910315542654)","(754.9918823242188, 365.96624755859375)",Ref
4801,8843.222676398931,"(727.7356892641535, 339.377548898944)","(751.7011108398438, 365.93408203125)",Stop
4801,8843.23217836193,"(729.8545643970097, 338.4938020659137)","(751.7011108398438, 365.93408203125)",Stop
4801,8843.242903879931,"(734.0229558145842, 337.37468458781495)","(751.7011108398438, 365.93408203125)",Stop
4802,8843.25616206493,"(738.647528281879, 336.6528425393651)","(770.394287109375, 365.581298828125)",Ref
4802,8843.26550489893,"(739.2009389202797, 334.81287725279196)","(770.394287109375, 365.581298828125)",Ref
4802,8843.27654939893,"(744.116332226886, 334.9667793390365)","(770.394287109375, 365.581298828125)",Ref
4804,8843.32454073193,"(754.2104980814461, 337.1132797121388)","(786.8635864257812, 365.701416015625)",Ref
4804,8843.33168730593,"(755.0865660382258, 335.6968304377936)","(786.8635864257812, 365.701416015625)",Ref
4804,8843.34333315793,"(759.7448369631719, 337.7521193077829)","(786.8635864257812, 365.701416015625)",Ref
4806,8843.38940921293,"(763.969871920244, 333.88259147368495)","(804.24462890625, 366.1793212890625)",Ref
4806,8843.39859480593,"(765.5092875523303, 333.5446978902702)","(804.24462890625, 366.1793212890625)",Ref
4806,8843.41078154693,"(768.3124588900723, 340.26660131085316)","(804.24462890625, 366.1793212890625)",Ref
4807,8843.423555824931,"(768.6789302162006, 340.09506968659736)","(810.5968627929688, 366.9676513671875)",Ref
4807,8843.431463583931,"(770.950975471027, 339.56838540323315)","(810.5968627929688, 366.9676513671875)",Ref
4807,8843.44165493593,"(771.0152266036359, 338.59434957921707)","(810.5968627929688, 366.9676513671875)",Ref
4807,8843.45374063893,"(745.4723149614523, 492.4014406800779)","(810.5968627929688, 366.9676513671875)",Ref
4809,8843.48788174993,"(748.3604587029981, 494.4102230759956)","(304.7980651855469, 507.7213439941406)",Ref
4809,8843.49628584293,"(749.2644005661272, 493.69712039385564)","(304.7980651855469, 507.7213439941406)",Ref
4809,8843.506673435932,"(749.001542551256, 492.26365191505397)","(304.7980651855469, 507.7213439941406)",Ref
4809,8843.51970976893,"(747.5670096057409, 495.5967889308505)","(304.7980651855469, 507.7213439941406)",Ref
4810,8843.52910467593,"(712.9077690592953, 508.656951291219)","(315.504150390625, 507.45458984375)",Stop
4810,8843.53990212093,"(606.940508338606, 534.9487435094944)","(315.504150390625, 507.45458984375)",Stop
4810,8843.55302897293,"(521.4397968161426, 557.6810229594898)","(315.504150390625, 507.45458984375)",Stop
4811,8843.56217113893,"(455.8396966736036, 579.261315269002)","(322.820068359375, 507.859130859375)",Ref
4811,8843.57322337993,"(417.7203299038438, 585.2433596168098)","(322.820068359375, 507.859130859375)",Ref
4813,8843.62953587993,"(408.86244458465205, 585.0495030266318)","(339.9854736328125, 509.08447265625)",Ref
4813,8843.64041921293,"(409.9234026316508, 583.1891971057563)","(339.9854736328125, 509.08447265625)",Ref
4814,8843.65428652793,"(409.7800481099954, 584.9858718834458)","(349.7829284667969, 508.8896484375)",Ref
4814,8843.66200423193,"(408.6354788068876, 584.4046890639662)","(349.7829284667969, 508.8896484375)",Ref
4814,8843.67302126893,"(408.50075045763117, 583.973441165512)","(349.7829284667969, 508.8896484375)",Ref
4814,8843.68614574993,"(409.4941973085788, 581.4428310532386)","(349.7829284667969, 508.8896484375)",Ref
4815,8843.69526984293,"(409.3325856716934, 583.7602894369431)","(357.9676513671875, 509.4031677246094)",Ref
4815,8843.706287416931,"(407.4675206795573, 583.019575135952)","(357.9676513671875, 509.4031677246094)",Ref
4815,8843.719405749931,"(408.8207841476765, 580.7665617181011)","(357.9676513671875, 509.4031677246094)",Ref
4817,8843.76179352793,"(410.8676873424839, 579.1910168195564)","(375.56256103515625, 509.7384948730469)",Ref
4817,8843.772845194932,"(410.7556920201878, 581.1452728209716)","(375.56256103515625, 509.7384948730469)",Ref
4817,8843.786077694931,"(413.4080458543202, 579.9440165801811)","(375.56256103515625, 509.7384948730469)",Ref
4818,8843.79505093493,"(415.7963876412798, 578.0670999522295)","(384.0647888183594, 509.2743225097656)",Ref
4818,8843.806162583931,"(417.05709758780756, 579.0329926540976)","(384.0647888183594, 509.2743225097656)",Ref
4819,8843.82050169493,"(419.0786519739462, 577.7814777571677)","(394.2141418457031, 508.6527404785156)",Ref
4819,8843.82937854693,"(421.2601088949442, 577.6487544140371)","(394.2141418457031, 508.6527404785156)",Ref
4819,8843.840040509931,"(423.56281325455234, 576.2946953909823)","(394.2141418457031, 508.6527404785156)",Ref
4819,8843.85240212093,"(424.08031563005966, 576.3052778641002)","(394.2141418457031, 508.6527404785156)",Ref
4820,8843.86164636093,"(426.7916842429887, 576.4885006393657)","(402.0542297363281, 508.16693115234375)",Ref
4820,8843.872637879931,"(430.58498612121116, 577.3628827438876)","(402.0542297363281, 508.16693115234375)",Ref
4820,8843.88572356493,"(432.2242633286826, 576.8646802389272)","(402.0542297363281, 508.16693115234375)",Ref
4822,8843.928966657932,"(443.50327331935534, 575.0971708109477)","(420.3586730957031, 507.7286682128906)",Ref
4822,8843.93985787993,"(445.67527761654264, 574.6018752124439)","(420.3586730957031, 507.7286682128906)",Ref
4822,8843.952207101931,"(451.07498345893015, 574.7209147193953)","(420.3586730957031, 507.7286682128906)",Ref
4823,8843.961467379931,"(451.24954752259293, 574.3464026670849)","(429.08636474609375, 507.91363525390625)",Ref
4823,8843.97251645393,"(453.2361116769075, 572.7296299518578)","(429.08636474609375, 507.91363525390625)",Ref
4824,8843.98691028693,"(454.04402903815947, 573.2894194853591)","(439.4243469238281, 508.1911315917969)",Ref
4824,8843.995316249931,"(458.15724653331154, 574.4579219237235)","(439.4243469238281, 508.1911315917969)",Ref
4824,8844.005756323932,"(460.85748205935215, 574.0502986341684)","(439.4243469238281, 508.1911315917969)",Ref
4824,8844.01962489793,"(464.4871882675709, 573.5243596554864)","(439.4243469238281, 508.1911315917969)",Ref
4825,8844.02871547193,"(465.92884426695326, 573.2790010374015)","(446.90606689453125, 508.4669189453125)",Ref
4825,8844.03962432393,"(467.3860088127975, 573.5991812112129)","(446.90606689453125, 508.4669189453125)",Ref
4825,8844.05212689793,"(467.74772809702324, 572.9461163815777)","(446.90606689453125, 508.4669189453125)",Ref
4827,8844.086395008932,"(479.1076653118165, 577.5871109494207)","(465.43048095703125, 508.28350830078125)",Ref
4827,8844.094556619932,"(479.4156659707006, 572.298560384296)","(465.43048095703125, 508.28350830078125)",Ref
4827,8844.105585731932,"(480.8839938457583, 572.7683870415082)","(465.43048095703125, 508.28350830078125)",Ref
4827,8844.12012947193,"(482.59683379057526, 573.2292245397657)","(465.43048095703125, 508.28350830078125)",Ref
4828,8844.128863323931,"(485.5262630901576, 573.5694142917793)","(474.0542297363281, 507.83306884765625)",Ref
4828,8844.13977080593,"(484.74891904940193, 571.8940848790937)","(474.0542297363281, 507.83306884765625)",Ref
4829,8844.15726404593,"(486.1117924547649, 571.4910770915723)","(484.334716796875, 507.1699523925781)",Ref
4829,8844.165200268932,"(490.42546386037816, 572.1479942890802)","(484.334716796875, 507.1699523925781)",Ref
4829,8844.18373558293,"(491.42108863193516, 571.6443273583972)","(484.334716796875, 507.1699523925781)",Ref
4830,8844.215563508931,"(498.0577087615245, 571.5972989521315)","(491.7301025390625, 507.2698974609375)",Ref
4832,8844.26342187993,"(507.86719376687523, 571.7044335182768)","(511.02880859375, 507.44464111328125)",Ref
4832,8844.27933028693,"(509.44348382913597, 572.9223893870846)","(511.02880859375, 507.44464111328125)",Ref
4833,8844.28718854593,"(509.7086196797669, 572.710595692679)","(519.693359375, 507.23065185546875)",Ref
4833,8844.303947360931,"(513.3150191024422, 573.038971736941)","(519.693359375, 507.23065185546875)",Ref
4833,8844.31564661993,"(516.4357265887122, 573.6104403179465)","(519.693359375, 507.23065185546875)",Ref
4834,8844.34832384293,"(521.7855123270041, 573.5629275892771)","(530.0424194335938, 507.5952453613281)",Ref
4835,8844.377251786931,"(526.676088621407, 573.6999735369493)","(537.0, 507.3214111328125)",Ref
4835,8844.385126342931,"(528.0126289046093, 573.2341220004698)","(537.0, 507.3214111328125)",Ref
4837,8844.431306416931,"(584.8146018875343, 507.1432200401112)","(562.99072265625, 369.89935302734375)",Stop
4837,8844.44299752793,"(596.6752765292294, 495.44223797117445)","(562.99072265625, 369.89935302734375)",Stop
4837,8844.45249265693,"(595.7988254224755, 494.07431466743054)","(562.99072265625, 369.89935302734375)",Stop
4838,8844.462920897931,"(597.5632357286022, 492.63107071749886)","(572.8321533203125, 369.6457824707031)",Ref
4838,8844.476047175931,"(597.3907277753486, 491.91856118591977)","(572.8321533203125, 369.6457824707031)",Ref
4838,8844.485273953931,"(596.5063503350755, 491.12081204915734)","(572.8321533203125, 369.6457824707031)",Ref
4840,8844.53155656493,"(601.2987768680074, 487.4952306665234)","(592.319580078125, 369.7214660644531)",Ref
4840,8844.54524887893,"(601.1004571053901, 490.4038035950964)","(592.319580078125, 369.7214660644531)",Ref
4840,8844.55166408293,"(601.1238237744329, 493.01893540556887)","(592.319580078125, 369.7214660644531)",Ref
4841,8844.56230843493,"(602.4318638320464, 488.457446622632)","(589.8380126953125, 369.7867431640625)",Stop
4841,8844.57702578693,"(603.3468347274064, 488.22946561536554)","(589.8380126953125, 369.7867431640625)",Stop
4841,8844.584936267931,"(604.1431333455462, 491.3573025644783)","(589.8380126953125, 369.7867431640625)",Stop
4842,8844.595682952931,"(603.4837779072674, 493.2315246677791)","(600.38232421875, 369.77008056640625)",Ref
4842,8844.608506675931,"(606.193586402929, 488.3945411072719)","(600.38232421875, 369.77008056640625)",Ref
4842,8844.618113212931,"(606.3813888774185, 488.5916067761196)","(600.38232421875, 369.77008056640625)",Ref
4844,8844.66266056493,"(610.570276012231, 487.92614337349863)","(630.7373046875, 369.07659912109375)",Ref
4844,8844.67650460193,"(609.4343260134408, 485.5709657205772)","(630.7373046875, 369.07659912109375)",Ref
4844,8844.68504184193,"(612.8735981011758, 485.50180493275275)","(630.7373046875, 369.07659912109375)",Ref
4845,8844.69593839793,"(612.6499157915666, 488.0670484204469)","(628.6316528320312, 369.43109130859375)",Stop
4845,8844.709679378931,"(613.9555039368686, 485.6843103721766)","(628.6316528320312, 369.43109130859375)",Stop
4846,8844.71845424993,"(616.0660321327454, 491.8658460812967)","(649.9790649414062, 368.9493103027344)",Stop
4846,8844.72958656493,"(617.2524433328579, 490.86819353454456)","(649.9790649414062, 368.9493103027344)",Stop
4846,8844.75152230493,"(617.1748744232694, 478.1633442132369)","(649.9790649414062, 368.9493103027344)",Stop
4847,8844.76220397193,"(617.9665952125279, 481.48267342114883)","(658.1497802734375, 369.04412841796875)",Ref
4847,8844.77542521293,"(618.953826820778, 479.9104838976175)","(658.1497802734375, 369.04412841796875)",Ref
4847,8844.78460136093,"(620.5871802620461, 480.7654768985151)","(658.1497802734375, 369.04412841796875)",Ref
4849,8844.81847026793,"(629.847177448329, 480.6884306937203)","(677.1490478515625, 369.3382873535156)",Ref
4849,8844.828921101931,"(633.6759572344016, 481.61807527075035)","(677.1490478515625, 369.3382873535156)",Ref
4849,8844.84316386093,"(634.2658211619196, 482.9900487999588)","(677.1490478515625, 369.3382873535156)",Ref
4849,8844.851301249932,"(635.8735703936329, 481.331737900117)","(677.1490478515625, 369.3382873535156)",Ref
4850,8844.86224924993,"(640.2601374940075, 483.2350543142511)","(675.3260498046875, 369.58355712890625)",Stop
4850,8844.87687361993,"(642.6488526560909, 483.18287119042094)","(675.3260498046875, 369.58355712890625)",Stop
4850,8844.88472867593,"(644.7164716614071, 483.8394642301153)","(675.3260498046875, 369.58355712890625)",Stop
4851,8844.895246397931,"(647.5796478261125, 489.77834356971186)","(697.2341918945312, 369.0)",Stop
4851,8844.91053404593,"(648.8942171805508, 485.84639194235785)","(697.2341918945312, 369.0)",Stop
4851,8844.918125860931,"(650.6966852670364, 488.58440816065746)","(697.2341918945312, 369.0)",Stop
4852,8844.92860986093,"(653.4111175778708, 488.15216896230567)","(705.2481079101562, 369.09368896484375)",Ref
4852,8844.94415284193,"(658.8826690877407, 483.9480553892015)","(705.2481079101562, 369.09368896484375)",Ref
4854,8844.99863534193,"(691.1913864586364, 482.3577796526579)","(725.3368530273438, 368.7856140136719)",Ref
4854,8845.006607767931,"(691.9932264235424, 482.96645890577474)","(725.3368530273438, 368.7856140136719)",Ref
4854,8845.01753256393,"(694.8775535745117, 484.59232966451003)","(725.3368530273438, 368.7856140136719)",Ref
4855,8845.03269704593,"(695.4109016042039, 482.0503530103889)","(723.56396484375, 368.42999267578125)",Stop
4855,8845.039972211931,"(695.8488949653838, 481.6732731619044)","(723.56396484375, 368.42999267578125)",Stop
4855,8845.05093063793,"(702.8009570396512, 482.9584408078583)","(723.56396484375, 368.42999267578125)",Stop
4856,8845.06367223093,"(703.2345517057491, 483.41756467812104)","(745.2305908203125, 368.915283203125)",Stop
4856,8845.073078137932,"(708.5096446714455, 482.18788396291563)","(745.2305908203125, 368.915283203125)",Stop
4856,8845.084441174931,"(709.5256908990201, 484.0474624735514)","(745.2305908203125, 368.915283203125)",Stop
4857,8845.097188378932,"(711.2278250342284, 485.30023271165953)","(743.796875, 369.0)",Ref
4857,8845.10666291593,"(716.7929284382387, 485.7812352339599)","(743.796875, 369.0)",Ref
4857,8845.11738450893,"(718.5513663522597, 486.2250495090315)","(743.796875, 369.0)",Ref
4859,8845.16389671193,"(726.9631763456307, 487.8838397336124)","(772.7208251953125, 368.1661682128906)",Ref
4859,8845.17268060093,"(730.5706925005845, 485.45838326387934)","(772.7208251953125, 368.1661682128906)",Ref
4859,8845.183904545931,"(732.3716965753108, 487.2877105279976)","(772.7208251953125, 368.1661682128906)",Ref
4860,8845.19896954593,"(734.3224367409887, 487.2800857667253)","(770.6804809570312, 368.4056091308594)",Stop
4860,8845.20614098993,"(734.0961840396985, 486.83191686799796)","(770.6804809570312, 368.4056091308594)",Stop
4860,8845.21743813793,"(738.1128443728488, 486.408692862614)","(770.6804809570312, 368.4056091308594)",Stop
4861,8845.23026491593,"(740.8499529615583, 487.96150680826514)","(792.2763671875, 367.43255615234375)",Stop
4861,8845.24034495293,"(744.5939568851055, 486.6726032849947)","(792.2763671875, 367.43255615234375)",Stop
4862,8845.252519767932,"(748.3586787861266, 485.7229826799749)","(801.02490234375, 366.5819396972656)",Ref
4862,8845.26361287893,"(748.1725944156588, 486.5951600359216)","(801.02490234375, 366.5819396972656)",Ref
4862,8845.273007860931,"(751.4742660827187, 485.34527803988203)","(801.02490234375, 366.5819396972656)",Ref
4862,8845.28397115693,"(752.1167552212378, 487.32276203809045)","(801.02490234375, 366.5819396972656)",Ref
4864,8845.330369452931,"(757.4440056758554, 486.044425310463)","(820.9060668945312, 364.830078125)",Ref
4864,8845.33942389693,"(761.3615289142997, 487.8692233650567)","(820.9060668945312, 364.830078125)",Ref
4864,8845.352097137931,"(763.9315193645041, 488.4619554107486)","(820.9060668945312, 364.830078125)",Ref
4865,8845.36510328593,"(763.47949288775, 485.4439452406703)","(820.9955444335938, 363.1760559082031)",Stop
4865,8845.37360874893,"(764.0428021453044, 488.72435861193406)","(820.9955444335938, 363.1760559082031)",Stop
